ORDER_ID,OPER_KEY,OPER_NO,STEP_KEY,TITLE,OPER_STATUS,ACTUAL_INQUEUE_DATE,ACTUAL_START_DATE,ACTUAL_END_DATE,LAST_ACTIVITY_TIME_STAMP,UPDT_USERID,ASGND_CENTER_ID,ASGND_DEPARTMENT_ID,ASGND_LOCATION_ID,COMPLETE_QTY,SCRAP_QTY
LOC1-ORDID-36,7,70,-1,oper 0070 title,CLOSE,08/08/2024 09:47:07,08/08/2024 12:41:25,08/08/2024 14:29:26,08/08/2024 14:29:26,jon717,CEN13,DEP4,LOC1,0,0
LOC1-ORDID-36,8,80,-1,oper 0080 title,CLOSE,08/08/2024 14:29:26,08/08/2024 20:03:05,09/08/2024 04:54:19,09/08/2024 04:54:19,jon717,CEN13,DEP4,LOC1,0,0
LOC1-ORDID-36,9,90,-1,oper 0090 title,CLOSE,09/08/2024 04:54:19,09/08/2024 10:48:49,09/08/2024 13:42:51,09/08/2024 13:42:51,dty165,CEN8,DEP5,LOC1,0,0
LOC1-ORDID-36,10,9999,-1,oper 9999 title,CLOSE,09/08/2024 13:42:51,10/08/2024 01:48:52,10/08/2024 03:37:33,10/08/2024 03:37:33,muh999,CEN14,DEP6,LOC1,0,0
LOC1-ORDID-37,1,10,-1,oper 0010 title,CLOSE,31/01/2024 22:12:48,01/02/2024 01:39:25,01/02/2024 12:55:56,01/02/2024 12:55:56,muh999,CEN21,DEP9,LOC1,0,0
LOC1-ORDID-37,2,20,-1,oper 0020 title,CLOSE,01/02/2024 12:55:56,02/02/2024 02:15:30,02/02/2024 05:46:37,02/02/2024 05:46:37,ste123,CEN21,DEP9,LOC1,0,0
LOC1-ORDID-37,3,30,-1,oper 0030 title,CLOSE,02/02/2024 05:46:37,02/02/2024 10:04:04,03/02/2024 12:05:58,03/02/2024 12:05:58,muh999,CEN21,DEP9,LOC1,0,0
LOC1-ORDID-37,4,40,-1,oper 0040 title,CLOSE,03/02/2024 12:05:58,03/02/2024 22:20:27,04/02/2024 14:29:32,04/02/2024 14:29:32,ste123,CEN22,DEP9,LOC1,0,0
LOC1-ORDID-37,5,50,-1,oper 0050 title,ACTIVE,04/02/2024 14:29:32,04/02/2024 15:15:07,,04/02/2024 15:15:07,alx178,CEN23,DEP9,LOC1,0,0
LOC1-ORDID-37,6,60,-1,oper 0060 title,PENDING,,,,,alx178,CEN23,DEP9,LOC1,0,0
LOC1-ORDID-37,7,70,-1,oper 0070 title,PENDING,,,,,jak637,CEN24,DEP10,LOC1,0,0
LOC1-ORDID-37,8,80,-1,oper 0080 title,PENDING,,,,,syf337,CEN25,DEP10,LOC1,0,0
LOC1-ORDID-37,9,9999,-1,oper 9999 title,PENDING,,,,,jak637,CEN20,DEP13,LOC1,0,0
LOC1-ORDID-38,1,10,-1,oper 0010 title,CLOSE,15/09/2024 07:51:02,15/09/2024 11:20:10,15/09/2024 12:24:59,15/09/2024 12:24:59,kai871,CEN11,DEP1,LOC1,0,0
LOC1-ORDID-38,2,20,-1,oper 0020 title,CLOSE,15/09/2024 12:24:59,15/09/2024 18:34:29,15/09/2024 19:19:25,15/09/2024 19:19:25,kai871,CEN11,DEP1,LOC1,0,0
LOC1-ORDID-38,3,30,-1,oper 0030 title,CLOSE,15/09/2024 19:19:25,16/09/2024 04:31:26,16/09/2024 06:38:09,16/09/2024 06:38:09,jak637,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-38,4,40,-1,oper 0040 title,IN QUEUE,16/09/2024 06:38:09,,,16/09/2024 06:38:09,jak637,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-38,5,50,-1,oper 0050 title,PENDING,,,,,jon717,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-38,6,60,-1,oper 0060 title,PENDING,,,,,jak637,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-38,7,70,-1,oper 0070 title,PENDING,,,,,fio787,CEN13,DEP4,LOC1,0,0
LOC1-ORDID-38,8,80,-1,oper 0080 title,PENDING,,,,,jon717,CEN13,DEP4,LOC1,0,0
LOC1-ORDID-38,9,90,-1,oper 0090 title,PENDING,,,,,dty165,CEN8,DEP5,LOC1,0,0
LOC1-ORDID-38,10,9999,-1,oper 9999 title,PENDING,,,,,muh999,CEN14,DEP6,LOC1,0,0
LOC1-ORDID-39,1,10,-1,oper 0010 title,CLOSE,06/12/2024 04:55:33,06/12/2024 05:54:18,08/12/2024 00:29:42,08/12/2024 00:29:42,jak637,CEN15,DEP7,LOC1,0,0
LOC1-ORDID-39,2,20,-1,oper 0020 title,CLOSE,08/12/2024 00:29:42,08/12/2024 05:50:39,08/12/2024 07:26:37,08/12/2024 07:26:37,jon717,CEN15,DEP7,LOC1,0,0
LOC1-ORDID-39,3,30,-1,oper 0030 title,CLOSE,08/12/2024 07:26:37,08/12/2024 12:37:29,09/12/2024 15:26:06,09/12/2024 15:26:06,jak637,CEN15,DEP7,LOC1,0,0
LOC1-ORDID-39,4,40,-1,oper 0040 title,CLOSE,09/12/2024 15:26:06,09/12/2024 15:43:26,09/12/2024 21:45:39,09/12/2024 21:45:39,jon717,CEN15,DEP7,LOC1,0,0
LOC1-ORDID-39,5,50,-1,oper 0050 title,CLOSE,09/12/2024 21:45:39,10/12/2024 07:48:51,10/12/2024 10:00:00,10/12/2024 10:00:00,jon717,CEN16,DEP7,LOC1,0,0
LOC1-ORDID-39,6,60,-1,oper 0060 title,ACTIVE,10/12/2024 10:00:00,10/12/2024 18:58:51,,10/12/2024 18:58:51,fio787,CEN16,DEP7,LOC1,0,0
LOC1-ORDID-39,7,70,-1,oper 0070 title,PENDING,,,,,jon717,CEN17,DEP7,LOC1,0,0
LOC1-ORDID-39,8,80,-1,oper 0080 title,PENDING,,,,,muh999,CEN17,DEP7,LOC1,0,0
LOC1-ORDID-39,9,90,-1,oper 0090 title,PENDING,,,,,syf337,CEN18,DEP8,LOC1,0,0
LOC1-ORDID-39,10,100,-1,oper 0100 title,PENDING,,,,,sop888,CEN18,DEP8,LOC1,0,0
LOC1-ORDID-39,11,110,-1,oper 0110 title,PENDING,,,,,muh999,CEN17,DEP7,LOC1,0,0
LOC1-ORDID-39,12,120,-1,oper 0120 title,PENDING,,,,,muh999,CEN17,DEP7,LOC1,0,0
LOC1-ORDID-39,13,130,-1,oper 0130 title,PENDING,,,,,syf337,CEN18,DEP8,LOC1,0,0
LOC1-ORDID-39,14,140,-1,oper 0140 title,PENDING,,,,,jon717,CEN19,DEP8,LOC1,0,0
LOC1-ORDID-39,15,9999,-1,oper 9999 title,PENDING,,,,,aya145,CEN20,DEP13,LOC1,0,0
LOC1-ORDID-40,1,10,-1,oper 0010 title,CLOSE,18/11/2024 21:11:54,18/11/2024 22:28:48,19/11/2024 00:45:55,19/11/2024 00:45:55,fio787,CEN11,DEP1,LOC1,0,0
LOC1-ORDID-40,2,20,-1,oper 0020 title,CLOSE,19/11/2024 00:45:55,19/11/2024 03:56:16,19/11/2024 04:18:30,19/11/2024 04:18:30,fio787,CEN11,DEP1,LOC1,0,0
LOC1-ORDID-40,3,30,-1,oper 0030 title,CLOSE,19/11/2024 04:18:30,19/11/2024 16:17:13,20/11/2024 08:12:43,20/11/2024 08:12:43,jon717,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-40,4,40,-1,oper 0040 title,CLOSE,20/11/2024 08:12:43,20/11/2024 15:45:17,21/11/2024 23:38:25,21/11/2024 23:38:25,jon717,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-40,5,50,-1,oper 0050 title,CLOSE,21/11/2024 23:38:25,22/11/2024 01:13:41,22/11/2024 20:41:30,22/11/2024 20:41:30,jon717,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-40,6,60,-1,oper 0060 title,CLOSE,22/11/2024 20:41:30,22/11/2024 23:27:36,25/11/2024 03:09:38,25/11/2024 03:09:38,jak637,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-40,7,70,-1,oper 0070 title,CLOSE,25/11/2024 03:09:38,25/11/2024 06:12:29,25/11/2024 06:23:03,25/11/2024 06:23:03,jon717,CEN13,DEP4,LOC1,0,0
LOC1-ORDID-40,8,80,-1,oper 0080 title,CLOSE,25/11/2024 06:23:03,25/11/2024 18:08:08,26/11/2024 12:51:51,26/11/2024 12:51:51,jon717,CEN13,DEP4,LOC1,0,0
LOC1-ORDID-40,9,90,-1,oper 0090 title,IN QUEUE,26/11/2024 12:51:51,,,26/11/2024 12:51:51,jon717,CEN8,DEP5,LOC1,0,0
LOC1-ORDID-40,10,9999,-1,oper 9999 title,PENDING,,,,,jon717,CEN14,DEP6,LOC1,0,0
LOC1-ORDID-41,1,10,-1,oper 0010 title,CLOSE,19/01/2024 11:19:38,19/01/2024 19:22:09,20/01/2024 18:34:52,20/01/2024 18:34:52,jak637,CEN15,DEP7,LOC1,0,0
LOC1-ORDID-41,2,20,-1,oper 0020 title,IN QUEUE,20/01/2024 18:34:52,,,20/01/2024 18:34:52,jak637,CEN15,DEP7,LOC1,0,0
LOC1-ORDID-41,3,30,-1,oper 0030 title,PENDING,,,,,jak637,CEN15,DEP7,LOC1,0,0
LOC1-ORDID-41,4,40,-1,oper 0040 title,PENDING,,,,,fio787,CEN16,DEP7,LOC1,0,0
LOC1-ORDID-41,5,50,-1,oper 0050 title,PENDING,,,,,fio787,CEN16,DEP7,LOC1,0,0
LOC1-ORDID-41,6,60,-1,oper 0060 title,PENDING,,,,,jon717,CEN17,DEP7,LOC1,0,0
LOC1-ORDID-41,7,70,-1,oper 0070 title,PENDING,,,,,muh999,CEN17,DEP7,LOC1,0,0
LOC1-ORDID-41,8,80,-1,oper 0080 title,PENDING,,,,,syf337,CEN18,DEP8,LOC1,0,0
LOC1-ORDID-41,9,90,-1,oper 0090 title,PENDING,,,,,sop888,CEN18,DEP8,LOC1,0,0
LOC1-ORDID-41,10,100,-1,oper 0100 title,PENDING,,,,,dty165,CEN19,DEP8,LOC1,0,0
LOC1-ORDID-41,11,9999,-1,oper 9999 title,PENDING,,,,,aya145,CEN20,DEP13,LOC1,0,0
LOC1-ORDID-42,1,10,-1,oper 0010 title,CLOSE,17/07/2024 21:24:25,18/07/2024 02:39:43,18/07/2024 05:42:10,18/07/2024 05:42:10,fio787,CEN11,DEP1,LOC1,0,0
LOC1-ORDID-42,2,20,-1,oper 0020 title,CLOSE,18/07/2024 05:42:10,18/07/2024 11:52:56,19/07/2024 23:27:59,19/07/2024 23:27:59,kai871,CEN11,DEP1,LOC1,0,0
LOC1-ORDID-42,3,30,-1,oper 0030 title,CLOSE,19/07/2024 23:27:59,20/07/2024 03:48:38,20/07/2024 04:56:53,20/07/2024 04:56:53,jak637,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-42,4,40,-1,oper 0040 title,CLOSE,20/07/2024 04:56:53,20/07/2024 08:46:00,20/07/2024 15:41:37,20/07/2024 15:41:37,jon717,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-42,5,50,-1,oper 0050 title,IN QUEUE,20/07/2024 15:41:37,,,20/07/2024 15:41:37,jon717,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-42,6,60,-1,oper 0060 title,PENDING,,,,,jak637,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-42,7,70,-1,oper 0070 title,PENDING,,,,,fio787,CEN13,DEP4,LOC1,0,0
LOC1-ORDID-42,8,80,-1,oper 0080 title,PENDING,,,,,fio787,CEN13,DEP4,LOC1,0,0
LOC1-ORDID-42,9,90,-1,oper 0090 title,PENDING,,,,,jon717,CEN8,DEP5,LOC1,0,0
LOC1-ORDID-42,10,9999,-1,oper 9999 title,PENDING,,,,,jon717,CEN14,DEP6,LOC1,0,0
LOC2-ORDID-20,1,10,-1,oper 0010 title,CLOSE,31/08/2024 11:30:05,31/08/2024 20:15:37,01/09/2024 05:09:05,01/09/2024 05:09:05,ste918,CTR9,DEPT6,LOC2,0,0
LOC2-ORDID-20,2,20,-1,oper 0020 title,ACTIVE,01/09/2024 02:51:35,01/09/2024 13:41:04,,01/09/2024 20:12:04,abd101,CTR10,DEPT6,LOC2,0,0
LOC2-ORDID-20,3,30,-1,oper 0030 title,ACTIVE,01/09/2024 20:12:04,02/09/2024 01:26:29,,02/09/2024 19:20:59,abd101,CTR10,DEPT6,LOC2,0,0
LOC2-ORDID-20,4,40,-1,oper 0040 title,ACTIVE,02/09/2024 19:20:59,02/09/2024 21:07:03,,03/09/2024 16:45:41,drj112,CTR13,DEPT7,LOC2,0,0
LOC2-ORDID-20,5,50,-1,oper 0050 title,ACTIVE,03/09/2024 16:45:41,,,03/09/2024 16:45:41,jak990,CTR13,DEPT7,LOC2,0,0
LOC2-ORDID-20,6,60,-1,oper 0060 title,PENDING,,,,,jak990,CTR13,DEPT7,LOC2,0,0
LOC2-ORDID-20,7,70,-1,oper 0070 title,PENDING,,,,,jak990,CTR13,DEPT7,LOC2,0,0
LOC2-ORDID-20,8,80,-1,oper 0080 title,PENDING,,,,,drj112,CTR13,DEPT7,LOC2,0,0
LOC2-ORDID-20,9,90,-1,oper 0090 title,PENDING,,,,,drj112,CTR13,DEPT7,LOC2,0,0
LOC2-ORDID-20,10,100,-1,oper 0100 title,PENDING,,,,,abd101,CTR16,DEPT7,LOC2,0,0
LOC2-ORDID-20,11,110,-1,oper 0110 title,PENDING,,,,,far727,CTR16,DEPT7,LOC2,0,0
LOC2-ORDID-20,12,120,-1,oper 0120 title,PENDING,,,,,kop234,CTR17,DEPT8,LOC2,0,0
LOC2-ORDID-20,13,130,-1,oper 0130 title,PENDING,,,,,ste123,CTR17,DEPT8,LOC2,0,0
LOC2-ORDID-20,14,9999,-1,oper 9999 title,PENDING,,,,,ste123,CTR18,DEPT9,LOC2,0,0
LOC1-ORDID-43,1,10,-1,oper 0010 title,CLOSE,21/04/2024 13:19:16,21/04/2024 17:35:53,21/04/2024 20:36:12,21/04/2024 20:36:12,fio787,CEN11,DEP1,LOC1,0,0
LOC1-ORDID-43,2,20,-1,oper 0020 title,CLOSE,21/04/2024 20:36:12,22/04/2024 02:59:33,23/04/2024 13:47:43,23/04/2024 13:47:43,fio787,CEN11,DEP1,LOC1,0,0
LOC1-ORDID-43,3,30,-1,oper 0030 title,CLOSE,23/04/2024 13:47:43,23/04/2024 21:45:53,24/04/2024 12:24:49,24/04/2024 12:24:49,jon717,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-43,4,40,-1,oper 0040 title,ACTIVE,24/04/2024 12:24:49,24/04/2024 22:02:25,,24/04/2024 22:02:25,jak637,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-43,5,50,-1,oper 0050 title,PENDING,,,,,jon717,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-43,6,60,-1,oper 0060 title,PENDING,,,,,jon717,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-43,7,70,-1,oper 0070 title,PENDING,,,,,jon717,CEN13,DEP4,LOC1,0,0
LOC1-ORDID-43,8,80,-1,oper 0080 title,PENDING,,,,,fio787,CEN13,DEP4,LOC1,0,0
LOC1-ORDID-43,9,9999,-1,oper 9999 title,PENDING,,,,,muh999,CEN14,DEP6,LOC1,0,0
LOC2-ORDID-21,1,10,-1,oper 0080 title,CLOSE,13/03/2024 12:54:18,13/03/2024 17:24:16,15/03/2024 08:49:29,15/03/2024 08:49:29,cin901,CTR1,DEPT1,LOC2,0,0
LOC2-ORDID-21,2,20,-1,oper 9999 title,CLOSE,15/03/2024 08:49:29,15/03/2024 15:50:50,15/03/2024 23:47:58,15/03/2024 23:47:58,cin901,CTR1,DEPT1,LOC2,0,0
LOC2-ORDID-21,3,30,-1,oper 0070 title,CLOSE,15/03/2024 23:47:58,16/03/2024 08:52:13,16/03/2024 19:27:24,16/03/2024 19:27:24,sop245,CTR2,DEPT1,LOC2,0,0
LOC2-ORDID-21,4,40,-1,oper 0080 title,CLOSE,16/03/2024 19:27:24,16/03/2024 22:56:59,17/03/2024 10:54:33,17/03/2024 10:54:33,set112,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-21,5,50,-1,oper 9999 title,CLOSE,17/03/2024 10:54:33,17/03/2024 22:44:06,18/03/2024 00:26:41,18/03/2024 00:26:41,jak990,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-21,6,60,-1,oper 0070 title,CLOSE,18/03/2024 00:26:41,18/03/2024 11:58:38,19/03/2024 17:20:37,19/03/2024 17:20:37,jak990,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-21,7,70,-1,oper 0080 title,CLOSE,19/03/2024 17:20:37,20/03/2024 06:21:22,21/03/2024 06:42:45,21/03/2024 06:42:45,jak990,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-21,8,80,-1,oper 9999 title,CLOSE,21/03/2024 06:42:45,21/03/2024 12:28:52,22/03/2024 11:06:01,22/03/2024 11:06:01,jak990,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-21,9,90,-1,oper 0070 title,CLOSE,22/03/2024 11:06:01,22/03/2024 12:13:45,23/03/2024 06:45:28,23/03/2024 06:45:28,set112,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-21,10,100,-1,oper 0080 title,CLOSE,23/03/2024 06:45:28,23/03/2024 17:58:58,23/03/2024 19:01:52,23/03/2024 19:01:52,ste918,CTR4,DEPT2,LOC2,0,0
LOC2-ORDID-21,11,110,-1,oper 9999 title,CLOSE,23/03/2024 19:01:52,23/03/2024 20:27:53,24/03/2024 07:54:25,24/03/2024 07:54:25,kop234,CTR4,DEPT2,LOC2,0,0
LOC2-ORDID-21,12,120,-1,oper 0070 title,ACTIVE,24/03/2024 07:54:25,24/03/2024 20:21:21,,24/03/2024 20:21:21,yut134,CTR5,DEPT3,LOC2,0,0
LOC2-ORDID-21,13,130,-1,oper 0080 title,PENDING,,,,,ste123,CTR6,DEPT4,LOC2,0,0
LOC2-ORDID-21,14,9999,-1,oper 9999 title,PENDING,,,,,jak990,CTR8,DEPT5,LOC2,0,0
LOC1-ORDID-44,1,10,-1,oper 0010 title,CLOSE,01/05/2024 07:11:00,01/05/2024 15:32:09,03/05/2024 13:33:24,03/05/2024 13:33:24,jak637,CEN1,DEP1,LOC1,0,0
LOC1-ORDID-44,2,20,-1,oper 0020 title,CLOSE,03/05/2024 13:33:24,03/05/2024 22:40:05,04/05/2024 01:51:44,04/05/2024 01:51:44,jak637,CEN1,DEP1,LOC1,0,0
LOC1-ORDID-44,3,30,-1,oper 0030 title,CLOSE,04/05/2024 01:51:44,04/05/2024 11:57:14,05/05/2024 17:27:19,05/05/2024 17:27:19,syf337,CEN2,DEP1,LOC1,0,0
LOC1-ORDID-44,4,40,-1,oper 0040 title,CLOSE,05/05/2024 17:27:19,06/05/2024 06:38:13,06/05/2024 08:22:36,06/05/2024 08:22:36,jak637,CEN3,DEP2,LOC1,0,0
LOC1-ORDID-44,5,50,-1,oper 0050 title,ACTIVE,06/05/2024 08:22:36,06/05/2024 11:52:37,,06/05/2024 11:52:37,syf337,CEN4,DEP2,LOC1,0,0
LOC1-ORDID-44,6,60,-1,oper 0060 title,PENDING,,,,,alx178,CEN5,DEP3,LOC1,0,0
LOC1-ORDID-44,7,70,-1,oper 0070 title,PENDING,,,,,ala901,CEN6,DEP5,LOC1,0,0
LOC1-ORDID-44,8,80,-1,oper 0080 title,PENDING,,,,,sop888,CEN7,DEP5,LOC1,0,0
LOC1-ORDID-44,9,90,-1,oper 0090 title,PENDING,,,,,sop888,CEN7,DEP5,LOC1,0,0
LOC1-ORDID-44,10,100,-1,oper 0100 title,PENDING,,,,,jon717,CEN8,DEP5,LOC1,0,0
LOC1-ORDID-44,11,110,-1,oper 0110 title,PENDING,,,,,jak637,CEN10,DEP6,LOC1,0,0
LOC1-ORDID-44,12,9999,-1,oper 9999 title,PENDING,,,,,muh999,CEN14,DEP6,LOC1,0,0
LOC2-ORDID-22,1,10,-1,oper 0070 title,ACTIVE,13/12/2024 20:57:25,14/12/2024 00:48:52,,14/12/2024 00:48:52,far727,CTR1,DEPT1,LOC2,0,0
LOC2-ORDID-22,2,20,-1,oper 0080 title,PENDING,,,,,cin901,CTR1,DEPT1,LOC2,0,0
LOC2-ORDID-22,3,30,-1,oper 9999 title,PENDING,,,,,fer124,CTR2,DEPT1,LOC2,0,0
LOC2-ORDID-22,4,40,-1,oper 0070 title,PENDING,,,,,jak990,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-22,5,50,-1,oper 0080 title,PENDING,,,,,set112,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-22,6,60,-1,oper 9999 title,PENDING,,,,,jak990,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-22,7,70,-1,oper 0070 title,PENDING,,,,,jak990,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-22,8,80,-1,oper 0080 title,PENDING,,,,,kop234,CTR4,DEPT2,LOC2,0,0
LOC2-ORDID-22,9,90,-1,oper 9999 title,PENDING,,,,,kop234,CTR4,DEPT2,LOC2,0,0
LOC2-ORDID-22,10,100,-1,oper 0070 title,PENDING,,,,,yut134,CTR5,DEPT3,LOC2,0,0
LOC2-ORDID-22,11,110,-1,oper 0080 title,PENDING,,,,,abd101,CTR5,DEPT3,LOC2,0,0
LOC2-ORDID-22,12,120,-1,oper 9999 title,PENDING,,,,,die764,CTR6,DEPT4,LOC2,0,0
LOC2-ORDID-22,13,9999,-1,oper 0070 title,PENDING,,,,,set112,CTR8,DEPT5,LOC2,0,0
LOC1-ORDID-45,1,10,-1,oper 0010 title,CLOSE,26/03/2024 14:14:20,26/03/2024 18:47:09,26/03/2024 19:31:49,26/03/2024 19:31:49,fio787,CEN11,DEP1,LOC1,0,0
LOC1-ORDID-45,2,20,-1,oper 0020 title,CLOSE,26/03/2024 19:31:49,27/03/2024 07:10:10,27/03/2024 07:53:13,27/03/2024 07:53:13,kai871,CEN11,DEP1,LOC1,0,0
LOC1-ORDID-45,3,30,-1,oper 0030 title,CLOSE,27/03/2024 07:53:13,27/03/2024 14:26:43,28/03/2024 11:25:59,28/03/2024 11:25:59,jon717,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-45,4,40,-1,oper 0040 title,CLOSE,28/03/2024 11:25:59,28/03/2024 16:16:59,30/03/2024 06:40:17,30/03/2024 06:40:17,jak637,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-45,5,50,-1,oper 0050 title,CLOSE,30/03/2024 06:40:17,30/03/2024 18:10:35,31/03/2024 03:37:45,31/03/2024 03:37:45,jak637,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-45,6,60,-1,oper 0060 title,CLOSE,31/03/2024 03:37:45,31/03/2024 15:48:58,01/04/2024 21:54:01,01/04/2024 21:54:01,jak637,CEN12,DEP1,LOC1,0,0
LOC1-ORDID-45,7,70,-1,oper 0070 title,CLOSE,01/04/2024 21:54:01,02/04/2024 01:17:32,02/04/2024 06:03:04,02/04/2024 06:03:04,fio787,CEN13,DEP4,LOC1,0,0
LOC1-ORDID-45,8,80,-1,oper 0080 title,CLOSE,02/04/2024 06:03:04,02/04/2024 14:04:07,02/04/2024 16:33:36,02/04/2024 16:33:36,jon717,CEN13,DEP4,LOC1,0,0
LOC1-ORDID-45,9,90,-1,oper 0090 title,IN QUEUE,02/04/2024 16:33:36,,,02/04/2024 16:33:36,jon717,CEN8,DEP5,LOC1,0,0
LOC1-ORDID-45,10,9999,-1,oper 9999 title,PENDING,,,,,muh999,CEN14,DEP6,LOC1,0,0
LOC2-ORDID-23,1,10,-1,oper 0070 title,CLOSE,03/11/2024 22:23:01,04/11/2024 09:30:55,05/11/2024 11:58:48,05/11/2024 11:58:48,far727,CTR1,DEPT1,LOC2,0,0
LOC2-ORDID-23,2,20,-1,oper 0080 title,CLOSE,05/11/2024 11:58:48,05/11/2024 23:31:27,07/11/2024 11:22:51,07/11/2024 11:22:51,far727,CTR1,DEPT1,LOC2,0,0
LOC2-ORDID-23,3,30,-1,oper 9999 title,CLOSE,07/11/2024 11:22:51,07/11/2024 23:34:34,08/11/2024 09:39:44,08/11/2024 09:39:44,sop245,CTR2,DEPT1,LOC2,0,0
LOC2-ORDID-23,4,40,-1,oper 0070 title,ACTIVE,08/11/2024 09:39:44,08/11/2024 23:18:34,,08/11/2024 23:18:34,jak990,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-23,5,50,-1,oper 0080 title,PENDING,,,,,set112,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-23,6,60,-1,oper 9999 title,PENDING,,,,,jak990,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-23,7,70,-1,oper 0070 title,PENDING,,,,,set112,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-23,8,80,-1,oper 0080 title,PENDING,,,,,ste918,CTR4,DEPT2,LOC2,0,0
LOC2-ORDID-23,9,90,-1,oper 9999 title,PENDING,,,,,abd101,CTR5,DEPT3,LOC2,0,0
LOC2-ORDID-23,10,100,-1,oper 0070 title,PENDING,,,,,abd101,CTR5,DEPT3,LOC2,0,0
LOC2-ORDID-23,11,110,-1,oper 0080 title,PENDING,,,,,ste918,CTR7,DEPT4,LOC2,0,0
LOC2-ORDID-23,12,9999,-1,oper 9999 title,PENDING,,,,,jak990,CTR8,DEPT5,LOC2,0,0
LOC2-ORDID-24,1,10,-1,oper 0080 title,ACTIVE,22/01/2024 02:46:06,22/01/2024 11:28:44,,22/01/2024 11:28:44,far727,CTR1,DEPT1,LOC2,0,0
LOC2-ORDID-24,2,20,-1,oper 9999 title,PENDING,,,,,far727,CTR1,DEPT1,LOC2,0,0
LOC2-ORDID-24,3,30,-1,oper 0070 title,PENDING,,,,,fer124,CTR2,DEPT1,LOC2,0,0
LOC2-ORDID-24,4,40,-1,oper 0080 title,PENDING,,,,,set112,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-24,5,50,-1,oper 9999 title,PENDING,,,,,set112,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-24,6,60,-1,oper 0070 title,PENDING,,,,,jak990,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-24,7,70,-1,oper 0080 title,PENDING,,,,,jak990,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-24,8,80,-1,oper 9999 title,PENDING,,,,,set112,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-24,9,90,-1,oper 0070 title,PENDING,,,,,jak990,CTR3,DEPT2,LOC2,0,0
LOC2-ORDID-24,10,100,-1,oper 0080 title,PENDING,,,,,kop234,CTR4,DEPT2,LOC2,0,0
LOC2-ORDID-24,11,110,-1,oper 9999 title,PENDING,,,,,kop234,CTR4,DEPT2,LOC2,0,0
LOC2-ORDID-24,12,120,-1,oper 0070 title,PENDING,,,,,yut134,CTR5,DEPT3,LOC2,0,0
LOC2-ORDID-24,13,130,-1,oper 0080 title,PENDING,,,,,die764,CTR6,DEPT4,LOC2,0,0
LOC2-ORDID-24,14,9999,-1,oper 9999 title,PENDING,,,,,jak990,CTR8,DEPT5,LOC2,0,0
LOC1-ORDID-46,1,10,-1,oper 0010 title,CLOSE,03/09/2024 08:20:57,03/09/2024 15:10:51,04/09/2024 01:32:07,04/09/2024 01:32:07,dty165,CEN26,DEP11,LOC1,0,0
LOC1-ORDID-46,2,20,-1,oper 0020 title,IN QUEUE,04/09/2024 01:32:07,,,04/09/2024 01:32:07,dty165,CEN26,DEP11,LOC1,0,0
LOC1-ORDID-46,3,30,-1,oper 0030 title,PENDING,,,,,dty165,CEN26,DEP11,LOC1,0,0
LOC1-ORDID-46,4,40,-1,oper 0040 title,PENDING,,,,,dty165,CEN26,DEP11,LOC1,0,0
LOC1-ORDID-46,5,50,-1,oper 0050 title,PENDING,,,,,ste123,CEN27,DEP11,LOC1,0,0
