ORDER_ID,OPER_KEY,LOT_ID,SERIAL_ID,STEP_KEY,SERIAL_OPER_STATUS,ACTUAL_INQUEUE_DATE,ACTUAL_START_DATE,ACTUAL_END_DATE,LAST_ACTIVITY_TIME_STAMP
LOC1-ORDID-44,11,1-BAT-44,EUPAR2-SID-4,-1,PENDING,,,,
LOC1-ORDID-44,12,1-BAT-44,EUPAR2-SID-4,-1,PENDING,,,,
LOC2-ORDID-22,1,2-BAT-22,MUPAR1-SID-3,-1,ACTIVE,13/12/2024 20:57:25,14/12/2024 00:48:52,,14/12/2024 00:48:52
LOC2-ORDID-22,2,2-BAT-22,MUPAR1-SID-3,-1,PENDING,,,,
LOC2-ORDID-22,3,2-BAT-22,MUPAR1-SID-3,-1,PENDING,,,,
LOC2-ORDID-22,4,2-BAT-22,MUPAR1-SID-3,-1,PENDING,,,,
LOC2-ORDID-22,5,2-BAT-22,MUPAR1-SID-3,-1,PENDING,,,,
LOC2-ORDID-22,6,2-BAT-22,MUPAR1-SID-3,-1,PENDING,,,,
LOC2-ORDID-22,7,2-BAT-22,MUPAR1-SID-3,-1,PENDING,,,,
LOC2-ORDID-22,8,2-BAT-22,MUPAR1-SID-3,-1,PENDING,,,,
LOC2-ORDID-22,9,2-BAT-22,MUPAR1-SID-3,-1,PENDING,,,,
LOC2-ORDID-22,10,2-BAT-22,MUPAR1-SID-3,-1,PENDING,,,,
LOC2-ORDID-22,11,2-BAT-22,MUPAR1-SID-3,-1,PENDING,,,,
LOC2-ORDID-22,12,2-BAT-22,MUPAR1-SID-3,-1,PENDING,,,,
LOC2-ORDID-22,13,2-BAT-22,MUPAR1-SID-3,-1,PENDING,,,,
LOC1-ORDID-45,1,1-BAT-45,EUPAR4-SID-8,-1,COMPLETE,26/03/2024 14:14:20,26/03/2024 18:47:09,26/03/2024 19:31:49,26/03/2024 19:31:49
LOC1-ORDID-45,2,1-BAT-45,EUPAR4-SID-8,-1,COMPLETE,26/03/2024 19:31:49,27/03/2024 07:10:10,27/03/2024 07:53:13,27/03/2024 07:53:13
LOC1-ORDID-45,3,1-BAT-45,EUPAR4-SID-8,-1,COMPLETE,27/03/2024 07:53:13,27/03/2024 14:26:43,28/03/2024 11:25:59,28/03/2024 11:25:59
LOC1-ORDID-45,4,1-BAT-45,EUPAR4-SID-8,-1,COMPLETE,28/03/2024 11:25:59,28/03/2024 16:16:59,30/03/2024 06:40:17,30/03/2024 06:40:17
LOC1-ORDID-45,5,1-BAT-45,EUPAR4-SID-8,-1,COMPLETE,30/03/2024 06:40:17,30/03/2024 18:10:35,31/03/2024 03:37:45,31/03/2024 03:37:45
LOC1-ORDID-45,6,1-BAT-45,EUPAR4-SID-8,-1,COMPLETE,31/03/2024 03:37:45,31/03/2024 15:48:58,01/04/2024 21:54:01,01/04/2024 21:54:01
LOC1-ORDID-45,7,1-BAT-45,EUPAR4-SID-8,-1,COMPLETE,01/04/2024 21:54:01,02/04/2024 01:17:32,02/04/2024 06:03:04,02/04/2024 06:03:04
LOC1-ORDID-45,8,1-BAT-45,EUPAR4-SID-8,-1,COMPLETE,02/04/2024 06:03:04,02/04/2024 14:04:07,02/04/2024 16:33:36,02/04/2024 16:33:36
LOC1-ORDID-45,9,1-BAT-45,EUPAR4-SID-8,-1,IN QUEUE,02/04/2024 16:33:36,,,02/04/2024 16:33:36
LOC1-ORDID-45,10,1-BAT-45,EUPAR4-SID-8,-1,PENDING,,,,
LOC2-ORDID-23,1,2-BAT-23,MUPAR3-SID-2,-1,COMPLETE,03/11/2024 22:23:01,04/11/2024 09:30:55,05/11/2024 11:58:48,05/11/2024 11:58:48
LOC2-ORDID-23,2,2-BAT-23,MUPAR3-SID-2,-1,COMPLETE,05/11/2024 11:58:48,05/11/2024 23:31:27,07/11/2024 11:22:51,07/11/2024 11:22:51
LOC2-ORDID-23,3,2-BAT-23,MUPAR3-SID-2,-1,COMPLETE,07/11/2024 11:22:51,07/11/2024 23:34:34,08/11/2024 09:39:44,08/11/2024 09:39:44
LOC2-ORDID-23,4,2-BAT-23,MUPAR3-SID-2,-1,ACTIVE,08/11/2024 09:39:44,08/11/2024 23:18:34,,08/11/2024 23:18:34
LOC2-ORDID-23,5,2-BAT-23,MUPAR3-SID-2,-1,PENDING,,,,
LOC2-ORDID-23,6,2-BAT-23,MUPAR3-SID-2,-1,PENDING,,,,
LOC2-ORDID-23,7,2-BAT-23,MUPAR3-SID-2,-1,PENDING,,,,
LOC2-ORDID-23,8,2-BAT-23,MUPAR3-SID-2,-1,PENDING,,,,
LOC2-ORDID-23,9,2-BAT-23,MUPAR3-SID-2,-1,PENDING,,,,
LOC2-ORDID-23,10,2-BAT-23,MUPAR3-SID-2,-1,PENDING,,,,
LOC2-ORDID-23,11,2-BAT-23,MUPAR3-SID-2,-1,PENDING,,,,
LOC2-ORDID-23,12,2-BAT-23,MUPAR3-SID-2,-1,PENDING,,,,
LOC2-ORDID-24,1,2-BAT-24,MUPAR2-SID-4,-1,ACTIVE,22/01/2024 02:46:06,22/01/2024 11:28:44,,22/01/2024 11:28:44
LOC2-ORDID-24,2,2-BAT-24,MUPAR2-SID-4,-1,PENDING,,,,
LOC2-ORDID-24,3,2-BAT-24,MUPAR2-SID-4,-1,PENDING,,,,
LOC2-ORDID-24,4,2-BAT-24,MUPAR2-SID-4,-1,PENDING,,,,
LOC2-ORDID-24,5,2-BAT-24,MUPAR2-SID-4,-1,PENDING,,,,
LOC2-ORDID-24,6,2-BAT-24,MUPAR2-SID-4,-1,PENDING,,,,
LOC2-ORDID-24,7,2-BAT-24,MUPAR2-SID-4,-1,PENDING,,,,
LOC2-ORDID-24,8,2-BAT-24,MUPAR2-SID-4,-1,PENDING,,,,
LOC2-ORDID-24,9,2-BAT-24,MUPAR2-SID-4,-1,PENDING,,,,
LOC2-ORDID-24,10,2-BAT-24,MUPAR2-SID-4,-1,PENDING,,,,
LOC2-ORDID-24,11,2-BAT-24,MUPAR2-SID-4,-1,PENDING,,,,
LOC2-ORDID-24,12,2-BAT-24,MUPAR2-SID-4,-1,PENDING,,,,
LOC2-ORDID-24,13,2-BAT-24,MUPAR2-SID-4,-1,PENDING,,,,
LOC2-ORDID-24,14,2-BAT-24,MUPAR2-SID-4,-1,PENDING,,,,
LOC1-ORDID-46,1,1-BAT-46,ECPAR6-SID-6,-1,COMPLETE,03/09/2024 08:20:57,03/09/2024 15:10:51,04/09/2024 01:32:07,04/09/2024 01:32:07
LOC1-ORDID-46,2,1-BAT-46,ECPAR6-SID-6,-1,IN QUEUE,04/09/2024 01:32:07,,,04/09/2024 01:32:07
LOC1-ORDID-46,3,1-BAT-46,ECPAR6-SID-6,-1,PENDING,,,,
LOC1-ORDID-46,4,1-BAT-46,ECPAR6-SID-6,-1,PENDING,,,,
LOC1-ORDID-46,5,1-BAT-46,ECPAR6-SID-6,-1,PENDING,,,,
LOC1-ORDID-46,6,1-BAT-46,ECPAR6-SID-6,-1,PENDING,,,,
LOC1-ORDID-46,7,1-BAT-46,ECPAR6-SID-6,-1,PENDING,,,,
LOC1-ORDID-46,8,1-BAT-46,ECPAR6-SID-6,-1,PENDING,,,,
LOC1-ORDID-46,9,1-BAT-46,ECPAR6-SID-6,-1,PENDING,,,,
LOC2-ORDID-25,1,2-BAT-25,MUPAR2-SID-5,-1,COMPLETE,29/03/2024 21:01:45,30/03/2024 08:13:45,30/03/2024 15:01:25,30/03/2024 15:01:25
LOC2-ORDID-25,2,2-BAT-25,MUPAR2-SID-5,-1,COMPLETE,30/03/2024 15:01:25,30/03/2024 17:59:26,30/03/2024 18:05:44,30/03/2024 18:05:44
LOC2-ORDID-25,3,2-BAT-25,MUPAR2-SID-5,-1,COMPLETE,30/03/2024 18:05:44,31/03/2024 07:00:52,31/03/2024 16:40:38,31/03/2024 16:40:38
LOC2-ORDID-25,4,2-BAT-25,MUPAR2-SID-5,-1,COMPLETE,31/03/2024 16:40:38,01/04/2024 06:22:22,01/04/2024 23:15:21,01/04/2024 23:15:21
LOC2-ORDID-25,5,2-BAT-25,MUPAR2-SID-5,-1,COMPLETE,01/04/2024 23:15:21,02/04/2024 05:39:37,02/04/2024 08:21:12,02/04/2024 08:21:12
LOC2-ORDID-25,6,2-BAT-25,MUPAR2-SID-5,-1,COMPLETE,02/04/2024 08:21:12,02/04/2024 15:01:42,03/04/2024 14:53:28,03/04/2024 14:53:28
LOC2-ORDID-25,7,2-BAT-25,MUPAR2-SID-5,-1,COMPLETE,03/04/2024 14:53:28,03/04/2024 20:00:04,03/04/2024 20:31:30,03/04/2024 20:31:30
LOC2-ORDID-25,8,2-BAT-25,MUPAR2-SID-5,-1,COMPLETE,03/04/2024 20:31:30,03/04/2024 21:10:52,04/04/2024 00:54:23,04/04/2024 00:54:23
LOC2-ORDID-25,9,2-BAT-25,MUPAR2-SID-5,-1,COMPLETE,04/04/2024 00:54:23,04/04/2024 08:30:45,04/04/2024 21:28:20,04/04/2024 21:28:20
LOC2-ORDID-25,10,2-BAT-25,MUPAR2-SID-5,-1,COMPLETE,04/04/2024 21:28:20,05/04/2024 03:10:52,05/04/2024 05:05:24,05/04/2024 05:05:24
LOC2-ORDID-25,11,2-BAT-25,MUPAR2-SID-5,-1,COMPLETE,05/04/2024 05:05:24,05/04/2024 09:07:33,05/04/2024 16:30:08,05/04/2024 16:30:08
LOC2-ORDID-25,12,2-BAT-25,MUPAR2-SID-5,-1,ACTIVE,05/04/2024 16:30:08,06/04/2024 00:28:06,,06/04/2024 00:28:06
LOC2-ORDID-25,13,2-BAT-25,MUPAR2-SID-5,-1,PENDING,,,,
LOC2-ORDID-25,14,2-BAT-25,MUPAR2-SID-5,-1,PENDING,,,,
LOC2-ORDID-26,1,2-BAT-26,MCPAR4-SID-9,-1,COMPLETE,01/01/2024 20:50:59,02/01/2024 06:47:13,02/01/2024 09:53:15,02/01/2024 09:53:15
LOC2-ORDID-26,2,2-BAT-26,MCPAR4-SID-9,-1,IN QUEUE,02/01/2024 09:53:15,,,02/01/2024 09:53:15
LOC2-ORDID-26,3,2-BAT-26,MCPAR4-SID-9,-1,PENDING,,,,
LOC2-ORDID-26,4,2-BAT-26,MCPAR4-SID-9,-1,PENDING,,,,
LOC2-ORDID-26,5,2-BAT-26,MCPAR4-SID-9,-1,PENDING,,,,
LOC2-ORDID-26,6,2-BAT-26,MCPAR4-SID-9,-1,PENDING,,,,
LOC2-ORDID-26,7,2-BAT-26,MCPAR4-SID-9,-1,PENDING,,,,
LOC2-ORDID-26,8,2-BAT-26,MCPAR4-SID-9,-1,PENDING,,,,
LOC2-ORDID-26,9,2-BAT-26,MCPAR4-SID-9,-1,PENDING,,,,
LOC2-ORDID-26,10,2-BAT-26,MCPAR4-SID-9,-1,PENDING,,,,
LOC2-ORDID-26,11,2-BAT-26,MCPAR4-SID-9,-1,PENDING,,,,
LOC2-ORDID-26,12,2-BAT-26,MCPAR4-SID-9,-1,PENDING,,,,
LOC2-ORDID-26,1,2-BAT-26,MCPAR4-SID-10,-1,COMPLETE,01/01/2024 20:50:59,02/01/2024 02:35:22,02/01/2024 03:52:21,02/01/2024 03:52:21
LOC2-ORDID-26,2,2-BAT-26,MCPAR4-SID-10,-1,COMPLETE,02/01/2024 03:52:21,02/01/2024 08:12:01,03/01/2024 07:59:31,03/01/2024 07:59:31
LOC2-ORDID-26,3,2-BAT-26,MCPAR4-SID-10,-1,ACTIVE,03/01/2024 07:59:31,03/01/2024 19:16:33,,03/01/2024 19:16:33
LOC2-ORDID-26,4,2-BAT-26,MCPAR4-SID-10,-1,PENDING,,,,
LOC2-ORDID-26,5,2-BAT-26,MCPAR4-SID-10,-1,PENDING,,,,
LOC2-ORDID-26,6,2-BAT-26,MCPAR4-SID-10,-1,PENDING,,,,
LOC2-ORDID-26,7,2-BAT-26,MCPAR4-SID-10,-1,PENDING,,,,
LOC2-ORDID-26,8,2-BAT-26,MCPAR4-SID-10,-1,PENDING,,,,
LOC2-ORDID-26,9,2-BAT-26,MCPAR4-SID-10,-1,PENDING,,,,
LOC2-ORDID-26,10,2-BAT-26,MCPAR4-SID-10,-1,PENDING,,,,
LOC2-ORDID-26,11,2-BAT-26,MCPAR4-SID-10,-1,PENDING,,,,
LOC2-ORDID-26,12,2-BAT-26,MCPAR4-SID-10,-1,PENDING,,,,
LOC1-ORDID-47,1,1-BAT-47,ECPAR3-SID-4,-1,COMPLETE,14/09/2024 06:22:43,14/09/2024 13:56:27,14/09/2024 15:20:37,14/09/2024 15:20:37
LOC1-ORDID-47,2,1-BAT-47,ECPAR3-SID-4,-1,COMPLETE,14/09/2024 15:20:37,15/09/2024 05:07:47,16/09/2024 07:19:27,16/09/2024 07:19:27
LOC1-ORDID-47,3,1-BAT-47,ECPAR3-SID-4,-1,ACTIVE,16/09/2024 07:19:27,16/09/2024 20:23:28,,16/09/2024 20:23:28
LOC1-ORDID-47,4,1-BAT-47,ECPAR3-SID-4,-1,PENDING,,,,
LOC1-ORDID-47,5,1-BAT-47,ECPAR3-SID-4,-1,PENDING,,,,
LOC1-ORDID-47,6,1-BAT-47,ECPAR3-SID-4,-1,PENDING,,,,
LOC1-ORDID-47,7,1-BAT-47,ECPAR3-SID-4,-1,PENDING,,,,
LOC1-ORDID-47,8,1-BAT-47,ECPAR3-SID-4,-1,PENDING,,,,
LOC1-ORDID-47,9,1-BAT-47,ECPAR3-SID-4,-1,PENDING,,,,
LOC1-ORDID-47,10,1-BAT-47,ECPAR3-SID-4,-1,PENDING,,,,
LOC1-ORDID-48,1,1-BAT-48,ECPAR6-SID-7,-1,COMPLETE,14/02/2024 00:03:29,14/02/2024 09:36:52,15/02/2024 18:24:36,15/02/2024 18:24:36
LOC1-ORDID-48,2,1-BAT-48,ECPAR6-SID-7,-1,COMPLETE,15/02/2024 18:24:36,15/02/2024 20:28:02,16/02/2024 00:29:38,16/02/2024 00:29:38
LOC1-ORDID-48,3,1-BAT-48,ECPAR6-SID-7,-1,COMPLETE,16/02/2024 00:29:38,16/02/2024 08:16:25,16/02/2024 23:09:47,16/02/2024 23:09:47
LOC1-ORDID-48,4,1-BAT-48,ECPAR6-SID-7,-1,COMPLETE,16/02/2024 23:09:47,17/02/2024 06:39:45,17/02/2024 09:02:43,17/02/2024 09:02:43
LOC1-ORDID-48,5,1-BAT-48,ECPAR6-SID-7,-1,COMPLETE,17/02/2024 09:02:43,17/02/2024 22:46:16,17/02/2024 23:01:07,17/02/2024 23:01:07
LOC1-ORDID-48,6,1-BAT-48,ECPAR6-SID-7,-1,COMPLETE,17/02/2024 23:01:07,18/02/2024 01:10:51,19/02/2024 10:33:31,19/02/2024 10:33:31
LOC1-ORDID-48,7,1-BAT-48,ECPAR6-SID-7,-1,COMPLETE,19/02/2024 10:33:31,19/02/2024 17:43:09,19/02/2024 19:17:23,19/02/2024 19:17:23
LOC1-ORDID-48,8,1-BAT-48,ECPAR6-SID-7,-1,COMPLETE,19/02/2024 19:17:23,20/02/2024 06:17:45,20/02/2024 09:07:07,20/02/2024 09:07:07
LOC1-ORDID-48,9,1-BAT-48,ECPAR6-SID-7,-1,ACTIVE,20/02/2024 09:07:07,20/02/2024 17:11:58,,20/02/2024 17:11:58
LOC1-ORDID-49,1,1-BAT-49,ECPAR5-SID-2,-1,COMPLETE,29/10/2024 13:49:56,29/10/2024 21:02:14,29/10/2024 23:01:31,29/10/2024 23:01:31
LOC1-ORDID-49,2,1-BAT-49,ECPAR5-SID-2,-1,COMPLETE,29/10/2024 23:01:31,30/10/2024 08:21:29,31/10/2024 12:01:05,31/10/2024 12:01:05
LOC1-ORDID-49,3,1-BAT-49,ECPAR5-SID-2,-1,ACTIVE,31/10/2024 12:01:05,31/10/2024 16:41:47,,31/10/2024 16:41:47
LOC1-ORDID-49,4,1-BAT-49,ECPAR5-SID-2,-1,PENDING,,,,
LOC1-ORDID-49,5,1-BAT-49,ECPAR5-SID-2,-1,PENDING,,,,
LOC1-ORDID-49,6,1-BAT-49,ECPAR5-SID-2,-1,PENDING,,,,
LOC1-ORDID-49,7,1-BAT-49,ECPAR5-SID-2,-1,PENDING,,,,
LOC1-ORDID-49,8,1-BAT-49,ECPAR5-SID-2,-1,PENDING,,,,
LOC1-ORDID-49,9,1-BAT-49,ECPAR5-SID-2,-1,PENDING,,,,
LOC2-ORDID-27,1,2-BAT-27,MUPAR1-SID-4,-1,COMPLETE,20/05/2024 08:28:55,20/05/2024 16:46:48,20/05/2024 16:47:51,20/05/2024 16:47:51
LOC2-ORDID-27,2,2-BAT-27,MUPAR1-SID-4,-1,COMPLETE,20/05/2024 16:47:51,20/05/2024 23:34:53,22/05/2024 20:02:37,22/05/2024 20:02:37
LOC2-ORDID-27,3,2-BAT-27,MUPAR1-SID-4,-1,COMPLETE,22/05/2024 20:02:37,23/05/2024 00:18:59,24/05/2024 15:05:06,24/05/2024 15:05:06
LOC2-ORDID-27,4,2-BAT-27,MUPAR1-SID-4,-1,COMPLETE,24/05/2024 15:05:06,24/05/2024 20:20:54,26/05/2024 05:12:09,26/05/2024 05:12:09
LOC2-ORDID-27,5,2-BAT-27,MUPAR1-SID-4,-1,COMPLETE,26/05/2024 05:12:09,26/05/2024 08:26:10,26/05/2024 20:17:21,26/05/2024 20:17:21
LOC2-ORDID-27,6,2-BAT-27,MUPAR1-SID-4,-1,COMPLETE,26/05/2024 20:17:21,26/05/2024 21:36:37,28/05/2024 00:38:46,28/05/2024 00:38:46
LOC2-ORDID-27,7,2-BAT-27,MUPAR1-SID-4,-1,COMPLETE,28/05/2024 00:38:46,28/05/2024 12:00:04,28/05/2024 15:38:17,28/05/2024 15:38:17
LOC2-ORDID-27,8,2-BAT-27,MUPAR1-SID-4,-1,COMPLETE,28/05/2024 15:38:17,28/05/2024 22:52:19,29/05/2024 01:06:08,29/05/2024 01:06:08
LOC2-ORDID-27,9,2-BAT-27,MUPAR1-SID-4,-1,COMPLETE,29/05/2024 01:06:08,29/05/2024 02:22:10,29/05/2024 05:29:39,29/05/2024 05:29:39
LOC2-ORDID-27,10,2-BAT-27,MUPAR1-SID-4,-1,COMPLETE,29/05/2024 05:29:39,29/05/2024 07:33:50,29/05/2024 19:44:35,29/05/2024 19:44:35
LOC2-ORDID-27,11,2-BAT-27,MUPAR1-SID-4,-1,IN QUEUE,29/05/2024 19:44:35,,,29/05/2024 19:44:35
LOC2-ORDID-27,12,2-BAT-27,MUPAR1-SID-4,-1,PENDING,,,,
LOC2-ORDID-27,13,2-BAT-27,MUPAR1-SID-4,-1,PENDING,,,,
LOC1-ORDID-50,1,1-BAT-50,ECPAR5-SID-3,-1,COMPLETE,07/05/2024 10:26:04,07/05/2024 10:27:51,08/05/2024 12:30:23,08/05/2024 12:30:23
LOC1-ORDID-50,2,1-BAT-50,ECPAR5-SID-3,-1,COMPLETE,08/05/2024 12:30:23,08/05/2024 23:57:37,09/05/2024 20:01:34,09/05/2024 20:01:34
LOC1-ORDID-50,3,1-BAT-50,ECPAR5-SID-3,-1,COMPLETE,09/05/2024 20:01:34,10/05/2024 06:40:32,11/05/2024 06:53:06,11/05/2024 06:53:06
LOC1-ORDID-50,4,1-BAT-50,ECPAR5-SID-3,-1,COMPLETE,11/05/2024 06:53:06,11/05/2024 11:18:46,11/05/2024 11:42:05,11/05/2024 11:42:05
LOC1-ORDID-50,5,1-BAT-50,ECPAR5-SID-3,-1,COMPLETE,11/05/2024 11:42:05,12/05/2024 00:35:23,12/05/2024 17:10:55,12/05/2024 17:10:55
LOC1-ORDID-50,6,1-BAT-50,ECPAR5-SID-3,-1,COMPLETE,12/05/2024 17:10:55,12/05/2024 22:23:37,13/05/2024 18:25:06,13/05/2024 18:25:06
LOC1-ORDID-50,7,1-BAT-50,ECPAR5-SID-3,-1,COMPLETE,13/05/2024 18:25:06,13/05/2024 23:10:03,14/05/2024 05:14:30,14/05/2024 05:14:30
LOC1-ORDID-50,8,1-BAT-50,ECPAR5-SID-3,-1,COMPLETE,14/05/2024 05:14:30,14/05/2024 16:01:57,16/05/2024 04:24:51,16/05/2024 04:24:51
LOC1-ORDID-50,9,1-BAT-50,ECPAR5-SID-3,-1,COMPLETE,16/05/2024 04:24:51,16/05/2024 15:32:37,16/05/2024 16:45:53,16/05/2024 16:45:53
LOC1-ORDID-51,1,1-BAT-51,ECPAR1-SID-4,-1,COMPLETE,31/05/2024 09:19:08,31/05/2024 15:41:55,01/06/2024 17:04:36,01/06/2024 17:04:36
LOC1-ORDID-51,2,1-BAT-51,ECPAR1-SID-4,-1,COMPLETE,01/06/2024 17:04:36,02/06/2024 02:27:43,02/06/2024 05:17:47,02/06/2024 05:17:47
LOC1-ORDID-51,3,1-BAT-51,ECPAR1-SID-4,-1,COMPLETE,02/06/2024 05:17:47,02/06/2024 05:18:56,02/06/2024 22:04:58,02/06/2024 22:04:58
LOC1-ORDID-51,4,1-BAT-51,ECPAR1-SID-4,-1,COMPLETE,02/06/2024 22:04:58,03/06/2024 03:02:33,03/06/2024 16:55:32,03/06/2024 16:55:32
LOC1-ORDID-51,5,1-BAT-51,ECPAR1-SID-4,-1,COMPLETE,03/06/2024 16:55:32,03/06/2024 18:05:06,03/06/2024 21:35:23,03/06/2024 21:35:23
LOC1-ORDID-51,6,1-BAT-51,ECPAR1-SID-4,-1,COMPLETE,03/06/2024 21:35:23,04/06/2024 00:20:30,04/06/2024 15:59:14,04/06/2024 15:59:14
LOC1-ORDID-51,7,1-BAT-51,ECPAR1-SID-4,-1,IN QUEUE,04/06/2024 15:59:14,,,04/06/2024 15:59:14
LOC1-ORDID-51,8,1-BAT-51,ECPAR1-SID-4,-1,PENDING,,,,
LOC1-ORDID-51,9,1-BAT-51,ECPAR1-SID-4,-1,PENDING,,,,
LOC1-ORDID-51,10,1-BAT-51,ECPAR1-SID-4,-1,PENDING,,,,
LOC1-ORDID-51,11,1-BAT-51,ECPAR1-SID-4,-1,PENDING,,,,
LOC1-ORDID-52,1,1-BAT-52,EUPAR6-SID-5,-1,COMPLETE,17/10/2024 17:40:53,17/10/2024 21:20:05,18/10/2024 04:18:11,18/10/2024 04:18:11
LOC1-ORDID-52,2,1-BAT-52,EUPAR6-SID-5,-1,COMPLETE,18/10/2024 04:18:11,18/10/2024 04:43:18,19/10/2024 17:35:11,19/10/2024 17:35:11
LOC1-ORDID-52,3,1-BAT-52,EUPAR6-SID-5,-1,ACTIVE,19/10/2024 17:35:11,20/10/2024 02:37:50,,20/10/2024 02:37:50
LOC1-ORDID-52,4,1-BAT-52,EUPAR6-SID-5,-1,PENDING,,,,
LOC1-ORDID-52,5,1-BAT-52,EUPAR6-SID-5,-1,PENDING,,,,
LOC1-ORDID-52,6,1-BAT-52,EUPAR6-SID-5,-1,PENDING,,,,
LOC1-ORDID-52,7,1-BAT-52,EUPAR6-SID-5,-1,PENDING,,,,
LOC1-ORDID-52,8,1-BAT-52,EUPAR6-SID-5,-1,PENDING,,,,
LOC1-ORDID-52,9,1-BAT-52,EUPAR6-SID-5,-1,PENDING,,,,
LOC2-ORDID-28,1,2-BAT-28,MUPAR3-SID-3,-1,COMPLETE,05/08/2024 23:06:15,06/08/2024 12:12:30,07/08/2024 11:05:08,07/08/2024 11:05:08
LOC2-ORDID-28,2,2-BAT-28,MUPAR3-SID-3,-1,IN QUEUE,07/08/2024 11:05:08,,,07/08/2024 11:05:08
LOC2-ORDID-28,3,2-BAT-28,MUPAR3-SID-3,-1,PENDING,,,,
LOC2-ORDID-28,4,2-BAT-28,MUPAR3-SID-3,-1,PENDING,,,,
LOC2-ORDID-28,5,2-BAT-28,MUPAR3-SID-3,-1,PENDING,,,,
LOC2-ORDID-28,6,2-BAT-28,MUPAR3-SID-3,-1,PENDING,,,,
LOC2-ORDID-28,7,2-BAT-28,MUPAR3-SID-3,-1,PENDING,,,,
LOC2-ORDID-28,8,2-BAT-28,MUPAR3-SID-3,-1,PENDING,,,,
LOC2-ORDID-28,9,2-BAT-28,MUPAR3-SID-3,-1,PENDING,,,,
LOC2-ORDID-28,10,2-BAT-28,MUPAR3-SID-3,-1,PENDING,,,,
LOC2-ORDID-28,11,2-BAT-28,MUPAR3-SID-3,-1,PENDING,,,,
LOC2-ORDID-28,12,2-BAT-28,MUPAR3-SID-3,-1,PENDING,,,,
LOC2-ORDID-29,1,2-BAT-29,MUPAR2-SID-6,-1,COMPLETE,06/11/2024 16:56:52,07/11/2024 05:19:06,07/11/2024 12:12:26,07/11/2024 12:12:26
LOC2-ORDID-29,2,2-BAT-29,MUPAR2-SID-6,-1,COMPLETE,07/11/2024 12:12:26,07/11/2024 16:51:12,07/11/2024 22:02:37,07/11/2024 22:02:37
LOC2-ORDID-29,3,2-BAT-29,MUPAR2-SID-6,-1,COMPLETE,07/11/2024 22:02:37,08/11/2024 07:05:05,09/11/2024 03:47:10,09/11/2024 03:47:10
LOC2-ORDID-29,4,2-BAT-29,MUPAR2-SID-6,-1,COMPLETE,09/11/2024 03:47:10,09/11/2024 15:17:27,09/11/2024 16:06:39,09/11/2024 16:06:39
LOC2-ORDID-29,5,2-BAT-29,MUPAR2-SID-6,-1,COMPLETE,09/11/2024 16:06:39,09/11/2024 22:55:11,10/11/2024 02:24:52,10/11/2024 02:24:52
LOC2-ORDID-29,6,2-BAT-29,MUPAR2-SID-6,-1,IN QUEUE,10/11/2024 02:24:52,,,10/11/2024 02:24:52
LOC2-ORDID-29,7,2-BAT-29,MUPAR2-SID-6,-1,PENDING,,,,
LOC2-ORDID-29,8,2-BAT-29,MUPAR2-SID-6,-1,PENDING,,,,
LOC2-ORDID-29,9,2-BAT-29,MUPAR2-SID-6,-1,PENDING,,,,
LOC2-ORDID-29,10,2-BAT-29,MUPAR2-SID-6,-1,PENDING,,,,
LOC2-ORDID-29,11,2-BAT-29,MUPAR2-SID-6,-1,PENDING,,,,
LOC2-ORDID-29,12,2-BAT-29,MUPAR2-SID-6,-1,PENDING,,,,
LOC2-ORDID-29,13,2-BAT-29,MUPAR2-SID-6,-1,PENDING,,,,
LOC2-ORDID-29,14,2-BAT-29,MUPAR2-SID-6,-1,PENDING,,,,
LOC1-ORDID-53,1,1-BAT-53,ECPAR3-SID-5,-1,COMPLETE,25/12/2024 21:19:36,26/12/2024 10:09:56,27/12/2024 03:47:17,27/12/2024 03:47:17
LOC1-ORDID-53,2,1-BAT-53,ECPAR3-SID-5,-1,IN QUEUE,27/12/2024 03:47:17,,,27/12/2024 03:47:17
LOC1-ORDID-53,3,1-BAT-53,ECPAR3-SID-5,-1,PENDING,,,,
LOC1-ORDID-53,4,1-BAT-53,ECPAR3-SID-5,-1,PENDING,,,,
LOC1-ORDID-53,5,1-BAT-53,ECPAR3-SID-5,-1,PENDING,,,,
LOC1-ORDID-53,6,1-BAT-53,ECPAR3-SID-5,-1,PENDING,,,,
LOC1-ORDID-53,7,1-BAT-53,ECPAR3-SID-5,-1,PENDING,,,,
LOC1-ORDID-53,8,1-BAT-53,ECPAR3-SID-5,-1,PENDING,,,,
LOC1-ORDID-53,9,1-BAT-53,ECPAR3-SID-5,-1,PENDING,,,,
LOC1-ORDID-53,10,1-BAT-53,ECPAR3-SID-5,-1,PENDING,,,,
LOC1-ORDID-54,1,1-BAT-54,ECPAR1-SID-5,-1,COMPLETE,07/08/2024 03:43:12,07/08/2024 05:43:14,08/08/2024 03:31:28,08/08/2024 03:31:28
LOC1-ORDID-54,2,1-BAT-54,ECPAR1-SID-5,-1,COMPLETE,08/08/2024 03:31:28,08/08/2024 06:48:40,08/08/2024 12:04:31,08/08/2024 12:04:31
LOC1-ORDID-54,3,1-BAT-54,ECPAR1-SID-5,-1,COMPLETE,08/08/2024 12:04:31,08/08/2024 18:01:36,09/08/2024 14:40:49,09/08/2024 14:40:49
